2024-08-01 19:06:16,925 INFO    StreamThr :16324 [internal.py:wandb_internal():85] W&B internal server running at pid: 16324, started at: 2024-08-01 19:06:16.923946
2024-08-01 19:06:16,927 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: status
2024-08-01 19:06:16,944 INFO    WriterThread:16324 [datastore.py:open_for_write():87] open: D:\CoreOutline\transformer\ad-hoc-notebooks\wandb\run-20240801_190616-geklsrj7\run-geklsrj7.wandb
2024-08-01 19:06:16,944 DEBUG   SenderThread:16324 [sender.py:send():379] send: header
2024-08-01 19:06:17,006 DEBUG   SenderThread:16324 [sender.py:send():379] send: run
2024-08-01 19:06:17,752 INFO    SenderThread:16324 [dir_watcher.py:__init__():211] watching files in: D:\CoreOutline\transformer\ad-hoc-notebooks\wandb\run-20240801_190616-geklsrj7\files
2024-08-01 19:06:17,752 INFO    SenderThread:16324 [sender.py:_start_run_threads():1188] run started: geklsrj7 with start time 1722528376.926113
2024-08-01 19:06:17,752 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: check_version
2024-08-01 19:06:17,768 DEBUG   SenderThread:16324 [sender.py:send_request():406] send_request: check_version
2024-08-01 19:06:18,457 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: run_start
2024-08-01 19:06:18,503 DEBUG   HandlerThread:16324 [system_info.py:__init__():26] System info init
2024-08-01 19:06:18,503 DEBUG   HandlerThread:16324 [system_info.py:__init__():41] System info init done
2024-08-01 19:06:18,503 INFO    HandlerThread:16324 [system_monitor.py:start():194] Starting system monitor
2024-08-01 19:06:18,503 INFO    SystemMonitor:16324 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-01 19:06:18,503 INFO    HandlerThread:16324 [system_monitor.py:probe():214] Collecting system info
2024-08-01 19:06:18,503 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started cpu monitoring
2024-08-01 19:06:18,503 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started disk monitoring
2024-08-01 19:06:18,503 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started gpu monitoring
2024-08-01 19:06:18,503 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started memory monitoring
2024-08-01 19:06:18,519 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started network monitoring
2024-08-01 19:06:18,535 DEBUG   HandlerThread:16324 [system_info.py:probe():152] Probing system
2024-08-01 19:06:18,535 DEBUG   HandlerThread:16324 [system_info.py:_probe_git():137] Probing git
2024-08-01 19:06:18,609 DEBUG   HandlerThread:16324 [system_info.py:_probe_git():145] Probing git done
2024-08-01 19:06:18,609 DEBUG   HandlerThread:16324 [system_info.py:probe():200] Probing system done
2024-08-01 19:06:18,609 DEBUG   HandlerThread:16324 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.21996-SP0', 'python': '3.8.0', 'heartbeatAt': '2024-08-01T16:06:18.535162', 'startedAt': '2024-08-01T16:06:16.917439', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'text_classification_transformer.ipynb', 'codePathLocal': 'text_classification_transformer.ipynb', 'root': 'D:/CoreOutline/transformer', 'git': {'remote': 'https://github.com/Core-Outline/core-transformer-network.git', 'commit': 'bc0fe80bd70bf46c914d62d35562799aaa305fb1'}, 'email': 'tommytsuma7@gmail.com', 'host': 'DESKTOP-MN2KUGJ', 'username': 'tommy', 'executable': 'C:\\Program Files\\Python38\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2592.0, 'min': 0.0, 'max': 2592.0}, 'cpu_freq_per_core': [{'current': 2592.0, 'min': 0.0, 'max': 2592.0}], 'disk': {'/': {'total': 281.24901962280273, 'used': 160.38253021240234}}, 'gpu': 'NVIDIA GeForce GTX 1660 Ti with Max-Q Design', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1660 Ti with Max-Q Design', 'memory_total': 6442450944}], 'memory': {'total': 15.811206817626953}}
2024-08-01 19:06:18,609 INFO    HandlerThread:16324 [system_monitor.py:probe():224] Finished collecting system info
2024-08-01 19:06:18,609 INFO    HandlerThread:16324 [system_monitor.py:probe():227] Publishing system info
2024-08-01 19:06:18,609 DEBUG   HandlerThread:16324 [system_info.py:_save_code():44] Saving code
2024-08-01 19:06:18,609 WARNING HandlerThread:16324 [system_info.py:_save_code():46] unable to save code -- program entry not found
2024-08-01 19:06:18,609 DEBUG   HandlerThread:16324 [system_info.py:_save_patches():84] Saving git patches
2024-08-01 19:06:19,768 INFO    Thread-16 :16324 [dir_watcher.py:_on_file_created():271] file/dir created: D:\CoreOutline\transformer\ad-hoc-notebooks\wandb\run-20240801_190616-geklsrj7\files\diff.patch
2024-08-01 19:06:20,159 DEBUG   HandlerThread:16324 [system_info.py:_save_patches():126] Saving git patches done
2024-08-01 19:06:20,159 INFO    HandlerThread:16324 [system_monitor.py:probe():229] Finished publishing system info
2024-08-01 19:06:20,174 DEBUG   SenderThread:16324 [sender.py:send():379] send: files
2024-08-01 19:06:20,174 INFO    SenderThread:16324 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-08-01 19:06:20,174 INFO    SenderThread:16324 [sender.py:_save_file():1454] saving file diff.patch with policy now
2024-08-01 19:06:20,784 INFO    Thread-16 :16324 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\CoreOutline\transformer\ad-hoc-notebooks\wandb\run-20240801_190616-geklsrj7\files\diff.patch
2024-08-01 19:06:20,784 INFO    Thread-16 :16324 [dir_watcher.py:_on_file_created():271] file/dir created: D:\CoreOutline\transformer\ad-hoc-notebooks\wandb\run-20240801_190616-geklsrj7\files\wandb-metadata.json
2024-08-01 19:06:21,456 INFO    wandb-upload_0:16324 [upload_job.py:push():130] Uploaded file C:\Users\tommy\AppData\Local\Temp\tmpuzrhvdtywandb\su63eude-wandb-metadata.json
2024-08-01 19:06:21,705 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: python_packages
2024-08-01 19:06:21,705 DEBUG   SenderThread:16324 [sender.py:send_request():406] send_request: python_packages
2024-08-01 19:06:21,705 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: stop_status
2024-08-01 19:06:21,705 DEBUG   SenderThread:16324 [sender.py:send_request():406] send_request: stop_status
2024-08-01 19:06:21,705 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 19:06:21,799 INFO    Thread-16 :16324 [dir_watcher.py:_on_file_created():271] file/dir created: D:\CoreOutline\transformer\ad-hoc-notebooks\wandb\run-20240801_190616-geklsrj7\files\requirements.txt
2024-08-01 19:06:22,065 DEBUG   SenderThread:16324 [sender.py:send():379] send: telemetry
2024-08-01 19:06:22,065 DEBUG   SenderThread:16324 [sender.py:send():379] send: telemetry
2024-08-01 19:06:22,065 DEBUG   SenderThread:16324 [sender.py:send():379] send: config
2024-08-01 19:06:22,065 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: status_report
2024-08-01 19:06:22,346 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-01 19:06:22,346 DEBUG   SenderThread:16324 [sender.py:send_request():406] send_request: log_artifact
2024-08-01 19:06:22,346 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: pause
2024-08-01 19:06:22,346 INFO    HandlerThread:16324 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-08-01 19:06:22,346 INFO    HandlerThread:16324 [system_monitor.py:finish():203] Stopping system monitor
2024-08-01 19:06:22,346 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-01 19:06:22,346 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-01 19:06:22,346 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-01 19:06:22,346 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined cpu monitor
2024-08-01 19:06:22,362 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined disk monitor
2024-08-01 19:06:22,399 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined gpu monitor
2024-08-01 19:06:22,399 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined memory monitor
2024-08-01 19:06:22,399 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined network monitor
2024-08-01 19:06:22,399 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: resume
2024-08-01 19:06:22,399 INFO    HandlerThread:16324 [handler.py:handle_request_resume():715] starting system metrics thread
2024-08-01 19:06:22,399 INFO    HandlerThread:16324 [system_monitor.py:start():194] Starting system monitor
2024-08-01 19:06:22,399 INFO    SystemMonitor:16324 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-01 19:06:22,399 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started cpu monitoring
2024-08-01 19:06:22,399 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started disk monitoring
2024-08-01 19:06:22,399 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started gpu monitoring
2024-08-01 19:06:22,414 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started memory monitoring
2024-08-01 19:06:22,430 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started network monitoring
2024-08-01 19:06:22,713 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 19:06:22,791 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-01 19:06:22,791 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: pause
2024-08-01 19:06:22,791 INFO    HandlerThread:16324 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-08-01 19:06:22,791 INFO    HandlerThread:16324 [system_monitor.py:finish():203] Stopping system monitor
2024-08-01 19:06:22,791 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-01 19:06:22,791 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-01 19:06:22,791 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-01 19:06:22,791 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined cpu monitor
2024-08-01 19:06:22,791 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined disk monitor
2024-08-01 19:06:22,829 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined gpu monitor
2024-08-01 19:06:22,829 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined memory monitor
2024-08-01 19:06:22,829 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined network monitor
